mmsi,imo,latitude,longitude,source,ts_insert_utc,eeid
211434860,0,53.557365,8.167912,T-AIS,20230212162727,5597717377729576300
211589950,0,53.16462,8.6179285,T-AIS,20230212162728,6860757170881600318
211869710,9934797,53.181084,8.555226,T-AIS,20230212162727,6629792658839625742
211325330,0,53.5489,8.569345,T-AIS,20230212162727,5936384551270519186
354977000,9786841,53.838634,8.829188,T-AIS,20230212162727,5028345031005078760
211290740,8116702,53.55254,8.560108,T-AIS,20230212162728,5445984773096344180
211658290,0,53.568058,8.562605,T-AIS,20230212162727,5987938452474013234
566679000,9578024,53.620968,8.125967,T-AIS,20230212162727,5110135188651169240
636092935,9744776,53.566772,8.55674,T-AIS,20230212162727,8651438975286379015
636018671,9815616,53.555542,8.17041,T-AIS,20230212162728,9078911503979569135
211398960,0,53.574726,8.547303,T-AIS,20230212162727,4837822901540991280
245175000,0,53.875957,8.702072,T-AIS,20230212162727,5103192300681237208
211220820,0,53.52469,8.574425,T-AIS,20230212162728,5379508300080937300
211264470,0,53.548008,8.57102,T-AIS,20230212162727,6553153399848149974
211220870,0,53.56778,8.560995,T-AIS,20230212162727,6370300218102446470
211376340,0,53.108284,8.749725,T-AIS,20230212162727,5388176849754478804
211226450,8615148,53.51693,8.146129,T-AIS,20230212162728,5961704105034846034
211367290,0,53.859398,8.7104435,T-AIS,20230212162727,6317185010387989882
211782080,9796121,54.693157,8.576453,T-AIS,20230212162727,4676001178211813824
211294830,9218325,54.26578,8.848205,T-AIS,20230212162727,6743584415732472430
211315620,0,54.126083,8.862398,T-AIS,20230212162727,5293284598230838180
211249300,9123025,54.126236,8.859388,T-AIS,20230212162727,5351888567991232660
211447960,0,54.694065,8.574325,T-AIS,20230212162727,5063055659467698328
219669000,9733387,55.46438,8.44287,T-AIS,20230212162727,4904976536288354824
211227270,0,55.016666,8.439683,T-AIS,20230212162728,6364213321731084934
211613730,0,55.016422,8.440395,T-AIS,20230212162727,5838862267933587490
219872000,0,56.70307,8.222695,T-AIS,20230212162728,4627402626833251072
257681900,0,58.14985,8.033912,T-AIS,20230212162728,5613163798159157740
257725600,0,63.722755,8.607163,T-AIS,20230212162727,4704659330360448160
257743700,0,63.68809,8.769698,T-AIS,20230212162727,5383717711674923860
257798800,9224116,63.638687,8.80638,T-AIS,20230212162728,4779285383560934032
269115600,0,37.276375,9.881521,T-AIS,20230212162727,4810288613588361424
277549000,9327580,43.971962,9.87282,T-AIS,20230212162728,4970905547060219848
563075400,9064073,44.049644,9.894218,T-AIS,20230212162727,4946918734818171208
247424200,9048275,44.109875,9.836701,T-AIS,20230212162728,4956703267003262152
215416000,9305893,44.08584,9.84679,T-AIS,20230212162728,4670191908530093248
211188900,0,53.474766,9.97694,T-AIS,20230212162728,5282610539348262052
211485130,0,53.499294,9.976189,T-AIS,20230212162728,6115947994226033098
211330130,0,53.543766,9.914324,T-AIS,20230212162727,5947362075362239570
211482820,0,53.53211,9.967703,T-AIS,20230212162727,5244395913213573316
636021366,9908059,53.52874,9.918061,T-AIS,20230212162727,6599398434135403126
211915000,0,53.537582,9.955667,T-AIS,20230212162728,5170802301432074488
211871820,0,53.54205,9.979685,T-AIS,20230212162726,5514025851158587468
219000933,0,55.261543,9.710855,T-AIS,20230212162727,7603039532384890981
209938000,9137296,55.70579,9.548413,T-AIS,20230212162728,4799060718613915216
219020566,0,55.32374,9.559796,T-AIS,20230212162727,6498672461260651798
538004456,9486398,55.575645,9.880433,T-AIS,20230212162727,5040832008651099112
219018526,9553579,55.703465,9.562585,T-AIS,20230212162727,6785776937505518878
219009799,0,57.59364,9.957067,T-AIS,20230212162727,8661244707328611079
219000552,0,57.05278,9.958505,T-AIS,20230212162728,5034298894923443944
219005214,0,57.057785,9.90404,T-AIS,20230212162727,6782680712761688350
219002051,0,57.594276,9.9586315,T-AIS,20230212162727,8127708888973554883
219005919,0,57.592033,9.953923,T-AIS,20230212162727,9147070517131199455
257137700,0,59.051125,9.701121,T-AIS,20230212162728,5264271166479244324
236648000,9202077,63.318134,9.84644,T-AIS,20230212162728,4655550055801615936
257131220,0,63.663795,9.094283,T-AIS,20230212162728,5390934905999033044
258659000,8104345,63.565567,9.895026,T-AIS,20230212162728,5139405128472384184
207138000,9553983,34.04217,10.612906,S-AIS,20230212162727,4813581144045432016
247190680,0,43.67722,10.27073,T-AIS,20230212162728,5065132705687786648
247175900,0,43.55036,10.302914,T-AIS,20230212162728,5680859217242331868
368246610,0,43.677162,10.273355,T-AIS,20230212162728,5962717434005880658
247046800,7717341,43.575417,10.3102,T-AIS,20230212162728,4778714324698505872
247300290,0,43.856003,10.239763,T-AIS,20230212162727,5818773159737655490
248307000,12472549,43.582607,10.319121,T-AIS,20230212162727,5129262271134752056
211177410,0,52.831375,10.66863,T-AIS,20230212162727,5835708868584689602
211706910,0,53.391846,10.181862,T-AIS,20230212162727,6776121163822031902
211693600,0,53.525597,10.002845,T-AIS,20230212162728,4684621349373489184
211476930,0,53.43025,10.35865,T-AIS,20230212162727,5828175014911467970
211212700,0,54.360622,10.14649,T-AIS,20230212162728,5649442802746448284
211216570,8905880,54.329815,10.149852,T-AIS,20230212162727,6288672474856351930
219004668,0,54.938663,10.705105,T-AIS,20230212162727,5755437785256148732
211240870,5337771,54.32357,10.14522,T-AIS,20230212162728,6447107702372386726
219000781,9157105,55.76234,10.2728,T-AIS,20230212162727,7853552261657374669
219003342,0,55.05566,10.615013,T-AIS,20230212162727,6694438307562895822
219010921,0,56.19392,10.668445,T-AIS,20230212162727,7330431017440630633
219014307,0,56.137493,10.213226,T-AIS,20230212162727,8163315473527465123
219021018,0,57.715553,10.586115,T-AIS,20230212162728,6259981681010015962
219024715,0,57.44299,10.546383,T-AIS,20230212162727,8407125579917036875
219000192,0,57.431675,10.539665,T-AIS,20230212162728,4642485727342210432
636019599,9187033,57.664845,10.597613,T-AIS,20230212162727,8967165938225439631
220498000,9322712,57.655888,10.69343,T-AIS,20230212162727,4793036356976937040
219029523,0,57.713844,10.581397,T-AIS,20230212162727,8214878170823663635
219000907,0,57.4437,10.546825,T-AIS,20230212162728,8395673066802098251
257966000,9915923,57.437195,10.540566,T-AIS,20230212162728,4863608029806870448
209535000,9851775,59.735672,10.22232,T-AIS,20230212162727,5044224598694772760
257703870,0,59.218582,10.91452,T-AIS,20230212162728,6881234956519751614
257582580,0,59.835857,10.47274,T-AIS,20230212162727,5470068956873778676
258664000,0,59.107944,10.23441,T-AIS,20230212162728,4654986693553350208
257018600,0,59.901733,10.743234,T-AIS,20230212162727,5031895981018434280
259187000,9473470,59.9107,10.729988,T-AIS,20230212162727,5125610655590834488
258219000,9481207,59.909897,10.728545,T-AIS,20230212162728,5185342724280425464
257249000,9481192,59.910336,10.729547,T-AIS,20230212162727,5034086208181194472
258122940,0,59.15318,10.202191,T-AIS,20230212162728,5713187470450009276
257186500,0,63.432735,10.362453,T-AIS,20230212162727,5248534956062563012
258177000,9257448,63.43785,10.396892,T-AIS,20230212162727,5042819629041547240
257126300,0,63.420044,10.806394,T-AIS,20230212162727,5655873227827933084
258592510,0,63.43482,10.409155,T-AIS,20230212162728,6907648524354703102
258824000,9137284,63.437706,10.8356285,T-AIS,20230212162728,4664231387319850816
257154420,0,64.32329,10.449714,T-AIS,20230212162727,5453563088317177204
257858600,0,64.50124,10.912247,T-AIS,20230212162728,4976018800095697960
257010430,0,64.00606,10.02596,T-AIS,20230212162727,6905534163492907774
351031000,9553050,37.3215,11.465783,S-AIS,20230212162728,5106111976605241048
636019347,9832925,37.36766,11.3947315,S-AIS,20230212162728,8237582798591419027
211785890,0,51.70568,11.6801815,T-AIS,20230212162727,5856507230536308898
211761920,0,52.543087,11.979868,T-AIS,20230212162727,4627235638496672512
219005979,0,54.829796,11.123642,T-AIS,20230212162728,8505307570230903835
219000811,9082635,54.838707,11.491825,T-AIS,20230212162728,8502070607998726123
219000474,0,55.33199,11.12931,T-AIS,20230212162728,6223249196549254810
219019528,0,55.33672,11.153769,T-AIS,20230212162727,4911153592612550920
219103000,0,55.332222,11.132073,T-AIS,20230212162728,5061830666083057432
220259000,9292852,55.6768,11.091075,T-AIS,20230212162727,5139101044749427384
219001514,6414447,55.176388,11.644301,T-AIS,20230212162728,6148376852744221354
373556000,9609249,55.961414,11.013601,T-AIS,20230212162727,4697263869238969120
265509140,7912020,57.719128,11.976347,T-AIS,20230212162728,5343154803588684052
265043210,0,57.71108,11.964911,T-AIS,20230212162727,6066081499827682570
265590610,0,57.701378,11.918371,T-AIS,20230212162727,5961159503236077394
265671520,0,57.64675,11.856687,T-AIS,20230212162727,4734104526638142304
265599950,0,57.686737,11.887807,T-AIS,20230212162727,6698905417194716110
265600320,0,57.703842,11.658076,T-AIS,20230212162728,4661026585809567040
265613750,0,57.704494,11.65652,T-AIS,20230212162728,6585330264091980214
215769000,9447304,57.689983,11.878055,T-AIS,20230212162727,5007596842722811816
220072000,0,57.34902,11.2676,T-AIS,20230212162727,4648873889900660800
265599930,0,58.876278,11.14514,T-AIS,20230212162727,6302588649986112442
257243400,0,59.26667,11.056065,T-AIS,20230212162728,4910940905870276872
257144400,6423890,59.268196,11.075445,T-AIS,20230212162727,4799555979929957968
311745000,9256597,37.161728,12.438725,S-AIS,20230212162727,5036935687108352488
247382950,0,41.746376,12.252885,T-AIS,20230212162728,6444896653244548006
261023720,0,41.73775,12.247706,T-AIS,20230212162728,5042303683213060072
247255500,9477476,45.226166,12.276333,T-AIS,20230212162727,5540218485910327756
247277700,0,45.433544,12.346652,T-AIS,20230212162728,5207620616554621060
247293800,9458951,45.425365,12.25737,T-AIS,20230212162727,5024239669227644776
211234090,0,49.01844,12.12346,T-AIS,20230212162728,6137625965479013674
211841910,0,52.376488,12.939482,T-AIS,20230212162728,6607767241911989110
210021000,9165085,54.443523,12.07644,T-AIS,20230212162727,4923921259064240776
314709000,9481946,54.410484,12.167067,T-AIS,20230212162728,4902749638790091784
311668000,8917584,55.285725,12.774647,T-AIS,20230212162727,4696535683241848096
210307000,9508639,55.463177,12.202784,T-AIS,20230212162728,5149906082944583608
219006006,0,55.695526,12.611567,T-AIS,20230212162728,6559752531206849590
219018937,0,55.675804,12.59665,T-AIS,20230212162727,7447806082728982201
219024402,0,55.60725,12.442137,T-AIS,20230212162728,5912131386353781778
265721240,0,55.994526,12.744886,T-AIS,20230212162728,5073967968830264728
219000174,0,55.5929,12.67992,T-AIS,20230212162727,6750170352951602542
209325000,9065948,56.65838,12.853184,T-AIS,20230212162727,4968622179168685000
538010073,9689160,56.24863,12.368428,T-AIS,20230212162727,7413384587345224153
219000513,0,56.125748,12.310634,T-AIS,20230212162728,6979853933947498177
257147000,9796987,65.474144,12.209167,T-AIS,20230212162727,5152384863236767864
258104590,0,66.36496,12.364886,T-AIS,20230212162728,6642406737316044046
257030760,0,66.02707,12.254218,T-AIS,20230212162728,5014726007439096424
257168240,0,66.49313,12.078125,T-AIS,20230212162728,4877973149222966128
257380400,6820921,66.10919,12.48457,T-AIS,20230212162728,4828627067368591408
257089000,9592329,66.0246,12.636064,T-AIS,20230212162727,5039196738226937320
259968000,9409675,66.02488,12.666868,T-AIS,20230212162727,4615309716954729472
257976600,0,66.23661,12.715052,T-AIS,20230212162728,5054588801505061144
603712500,9570230,-8.798125,13.245983,T-AIS,20230212162728,5473553537201597428
636020694,9899375,-8.712374,13.29613,T-AIS,20230212162727,6555488337768540118
232031236,0,37.096306,13.942721,T-AIS,20230212162727,5190480948249265156
247142000,9015735,38.131092,13.365077,T-AIS,20230212162728,4871266815478273648
247300000,9166170,40.74702,13.942133,T-AIS,20230212162727,4719683744426721184
248000893,0,44.843918,13.843365,T-AIS,20230212162728,8044278702601154941
278687000,0,45.55032,13.72703,T-AIS,20230212162728,5056854371004607768
203248859,0,45.534763,13.65242,T-AIS,20230212162727,8559845408537138395
577439000,8822612,45.577904,13.706852,T-AIS,20230212162727,5055349479187350808
374804000,9756743,45.57648,13.67476,T-AIS,20230212162728,4691689345287392800
211232870,0,52.508396,13.195755,T-AIS,20230212162727,6450626139581261926
211337540,0,52.54875,13.213772,T-AIS,20230212162728,5233400796935668036
211566610,0,52.531307,13.19986,T-AIS,20230212162728,5908879168390316050
261182494,0,52.52756,13.201114,T-AIS,20230212162727,6776407243053159454
257894700,0,66.61889,13.015402,T-AIS,20230212162727,5558918292491413804
257112600,0,66.661934,13.06963,T-AIS,20230212162728,5050561290411653656
257924700,0,68.07359,13.535539,S-AIS,20230212162728,5665104727455538780
257020620,0,68.08271,13.170816,S-AIS,20230212162727,5535736189330510540
311000264,9530113,-22.955511,14.48709,T-AIS,20230212162728,4958362387163479240
538005139,9475428,-22.843449,14.507381,T-AIS,20230212162728,8240639543897837203
249707000,0,35.875816,14.499106,T-AIS,20230212162728,5181129533153229304
352001122,9007867,35.974976,14.850654,T-AIS,20230212162727,5876695904839998562
255806308,9429209,35.817017,14.540825,T-AIS,20230212162727,5311080125251406692
256000330,7111042,35.83246,14.5496,T-AIS,20230212162727,6098033032843903306
215000158,0,35.894722,14.49923,T-AIS,20230212162727,6812049355530347614
228412800,0,35.874973,14.49852,T-AIS,20230212162728,4642277095020252544
256003093,0,35.877567,14.499817,T-AIS,20230212162727,7641641805125143573
229174000,1010650,35.882633,14.518329,T-AIS,20230212162727,4888030038456855280
256002019,0,35.895653,14.498223,T-AIS,20230212162728,8212473057894352867
235009270,9361005,35.890167,14.519,T-AIS,20230212162728,6614626888822420726
312947000,8919855,38.260033,14.948483,T-AIS,20230212162727,5126003825540804920
247163900,8712518,40.840405,14.258228,T-AIS,20230212162727,5761712904302455804
605076052,9537044,40.83708,14.293148,T-AIS,20230212162727,5374837287317191252
211215130,5285667,40.83843,14.290063,T-AIS,20230212162727,6210985381284209434
256436000,9398010,44.538124,14.463575,T-AIS,20230212162727,4700003998127154976
264163270,0,48.227005,14.496827,T-AIS,20230212162727,6412245693401845702
261182585,0,52.347378,14.56563,T-AIS,20230212162727,7460954386413474937
257127940,0,53.440876,14.581027,T-AIS,20230212162727,5195943115882722820
305912000,9341770,53.405945,14.603662,T-AIS,20230212162728,4667689720803481792
257064260,9859167,67.03493,14.021628,T-AIS,20230212162728,5237566228063747396
257219400,7805215,67.45257,14.7306385,T-AIS,20230212162727,4951367749400320840
257752000,9865582,67.45826,14.152375,S-AIS,20230212162728,4681437644781845440
257122310,0,68.433784,14.815817,T-AIS,20230212162727,6341546271095087110
232006421,9774367,68.04882,14.612917,S-AIS,20230212162728,7651909250839749397
257111940,0,68.167816,14.6653,S-AIS,20230212162728,5222823976158574468
511100872,9060730,32.3918,15.36083,S-AIS,20230212162728,4969963660965758920
240941000,9391282,38.210968,15.269967,T-AIS,20230212162728,4970723414640457672
267210181,0,44.096416,15.169396,T-AIS,20230212162728,7560609172558794181
215000903,0,44.055996,15.301492,T-AIS,20230212162727,8699057599398586183
238030000,0,44.128815,15.20988,T-AIS,20230212162727,4849254317803179184
265010210,0,56.18936,15.569308,T-AIS,20230212162727,5841015867668413474
265828530,0,56.165005,15.59527,T-AIS,20230212162727,6000772708161829042
257027000,0,68.90926,15.072478,S-AIS,20230212162728,5149271046306786232
257196720,0,68.91152,15.065501,S-AIS,20230212162728,4850458970249527984
257311720,0,68.91163,15.064977,S-AIS,20230212162728,5039698115529425896
232039653,0,43.502815,16.43095,T-AIS,20230212162728,7622706222006052069
211834250,0,43.51189,16.23797,T-AIS,20230212162728,6082816410346608010
238347240,8801060,43.528015,16.46301,T-AIS,20230212162727,5040032779362165736
267210066,0,43.512985,16.246618,T-AIS,20230212162728,5957327705214897490
269057551,0,48.17766,16.46898,T-AIS,20230212162727,8944047713747041807
265800920,0,58.608833,16.207325,T-AIS,20230212162727,5101728438408432856
257093540,0,68.57851,16.525547,S-AIS,20230212162727,5295620442010349476
257662480,0,68.81795,16.526001,T-AIS,20230212162727,4764376005888155152
257029690,0,68.87794,16.574999,T-AIS,20230212162727,6276859803009676858
257020250,0,69.32631,16.134989,S-AIS,20230212162728,6242801330827678042
257662500,0,69.32411,16.137003,T-AIS,20230212162726,5268779164153650724
416051000,9860063,-33.028954,17.986122,T-AIS,20230212162727,5133413932719697720
247214000,9170327,40.64061,17.940645,T-AIS,20230212162727,4863060060688625584
368272360,0,40.657673,17.96202,T-AIS,20230212162728,5040007275976287208
538009480,9895795,40.455173,17.223076,T-AIS,20230212162728,4935560367361318792
538006420,9488803,43.045868,17.324224,T-AIS,20230212162727,5364528231868355476
374921000,9715440,43.029617,17.422152,T-AIS,20230212162728,4988517902368429864
538004642,9515101,57.698174,17.790026,T-AIS,20230212162727,5858235341018844322
266444000,9783071,57.50445,17.428484,T-AIS,20230212162728,4741835192893807840
246970000,9904053,58.35569,17.526466,T-AIS,20230212162727,4781564258837624464
265774470,0,58.83316,17.872946,T-AIS,20230212162728,6370828739652576646
257109540,0,69.23952,17.97915,S-AIS,20230212162727,5268422922385698340
257126710,0,69.5091,17.908598,S-AIS,20230212162727,6567289202417037622
258553000,9029255,69.633514,17.998468,T-AIS,20230212162728,4993126101512959144
